"release_group","worldwide","avg_domestic_percent","avg_foreign_percent","rating","vote_count"
"Ali G Indahouse","23280529.000000000000","0.00000000000000000000","100.0000000000000000","6.069","1366.0"
"Mr. Peabody & Sherman","275698039.00000000","40.4000000000000000","59.6000000000000000","6.719","2360.0"
"Duplex","19322135.000000000000","50.2000000000000000","49.8000000000000000","6.091","1674.0"
"Cast Away","429632142.00000000","54.4000000000000000","45.6000000000000000","7.663","11403.0"
"Gamer","40828540.000000000000","50.3000000000000000","49.7000000000000000","5.707","2374.0"
"Road Trip","119754278.000000000000","57.2000000000000000","42.8000000000000000","6.196","1939.0"
"Krack","10435375.000000000000","0.00000000000000000000","100.0000000000000000","5.850","20.0"
"About Her Brother","19969473.000000000000","0.00000000000000000000","100.0000000000000000","6.300","16.0"
"Blade II","155010032.000000000000","53.1000000000000000","46.9000000000000000","6.554","4713.0"
"Love Strikes!","27707149.000000000000","0.00000000000000000000","100.0000000000000000","7.686","35.0"
"Spanish Affair","78768613.000000000000","0.00000000000000000000","100.0000000000000000","6.645","633.0"
"Sky Captain and the World of Tomorrow","57947036.000000000000","65.2000000000000000","34.8000000000000000","5.901","1247.0"
"Snatch","83557872.000000000000","36.3000000000000000","63.7000000000000000","7.810","9059.0"
"Doraemon: Great Adventure in the Antarctic Kachi Kochi","61153455.000000000000","0.00000000000000000000","100.0000000000000000","6.500","91.0"
"Shaft","21360215.000000000000","100.0000000000000000","0.00000000000000000000","6.500","1709.0"
"The Spanish Apartment","28193749.000000000000","3.8000000000000000","96.2000000000000000","7.119","1131.0"
"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack","18623382.000000000000","0.00000000000000000000","100.0000000000000000","7.492","245.0"
"A Good Year","42269923.000000000000","17.6000000000000000","82.4000000000000000","6.664","1497.0"
"Snow White and the Huntsman","396592829.00000000","39.2000000000000000","60.8000000000000000","6.000","7858.0"
"The Orphanage","78638987.000000000000","9.1000000000000000","90.9000000000000000","7.236","2868.0"
"Pixels","244874809.00000000","32.2000000000000000","67.8000000000000000","5.740","7528.0"
"The Royal Tenenbaums","71441250.000000000000","73.3000000000000000","26.7000000000000000","7.500","4537.0"
"Jersey Boys","67647013.000000000000","69.5000000000000000","30.5000000000000000","6.771","691.0"
"The Mist","57470220.000000000000","44.5000000000000000","55.5000000000000000","6.932","5226.0"
"The Island","162949164.000000000000","22.0000000000000000","78.0000000000000000","6.676","5371.0"
"Joy Ride","36642838.000000000000","60.0000000000000000","40.0000000000000000","6.500","1187.0"
"News of the World","12668325.000000000000","100.0000000000000000","0.00000000000000000000","6.964","1742.0"
"It Ends with Us","350993761.00000000","42.3000000000000000","57.7000000000000000","7.200","1184.0"
"Neighbors 2: Sorority Rising","108007109.000000000000","51.3000000000000000","48.7000000000000000","5.822","4395.0"
"Pokémon the Movie: Destiny Deoxys","34337258.000000000000","0.00000000000000000000","100.0000000000000000","6.600","256.0"
"Love Aaj Kal","5120794.000000000000","0.00000000000000000000","100.0000000000000000","5.500","38.0"
"Surf's Up","152005713.000000000000","38.7000000000000000","61.3000000000000000","6.447","2493.0"
"Resident Evil: Welcome to Raccoon City","41914915.000000000000","40.6000000000000000","59.4000000000000000","6.000","2449.0"
"Halloween","255485178.00000000","62.4000000000000000","37.6000000000000000","6.600","4734.0"
"Inside Out","858294430.00000000","41.5000000000000000","58.5000000000000000","7.912","22076.0"
"Madagascar: Escape 2 Africa","603900354.00000000","29.8000000000000000","70.2000000000000000","6.512","6891.0"
"Chaos","6042938.000000000000","0.00000000000000000000","100.0000000000000000","6.600","44.0"
"Madea Goes to Jail","90508336.000000000000","100.0000000000000000","0.00000000000000000000","6.500","186.0"
"Chongqing Hot Pot","58106427.000000000000","1.30000000000000000000","98.7000000000000000","6.300","57.0"
"On the Other Side of the Tracks","25109572.000000000000","0.00000000000000000000","100.0000000000000000","5.582","665.0"
"The Super Mario Bros. Movie","1360847665.00000000","42.2000000000000000","57.8000000000000000","7.600","9266.0"
"Under the Tuscan Sun","58878723.000000000000","74.1000000000000000","25.9000000000000000","6.873","871.0"
"Alibi.com 2","34114308.000000000000","0.00000000000000000000","100.0000000000000000","6.580","417.0"
"Almost Famous","47383689.000000000000","68.7000000000000000","31.3000000000000000","7.504","2747.0"
"Rurouni Kenshin: The Legend Ends","41900000.000000000000","0.00000000000000000000","100.0000000000000000","7.700","493.0"
"The Last Stand","48330757.000000000000","24.9000000000000000","75.1000000000000000","6.072","2775.0"
"Isle of Dogs","64241499.000000000000","49.8000000000000000","50.2000000000000000","7.853","4893.0"
"Five Feet Apart","92554209.000000000000","49.4000000000000000","50.6000000000000000","8.245","5625.0"
"Swordfish","147080413.000000000000","47.4000000000000000","52.6000000000000000","6.241","2670.0"
"Inside Man","186003591.000000000000","47.6000000000000000","52.4000000000000000","7.398","5777.0"
"Unbreakable","248118121.00000000","38.3000000000000000","61.7000000000000000","7.143","9281.0"
"Flightplan","223387299.00000000","40.2000000000000000","59.8000000000000000","6.455","2612.0"
"Good Bye Lenin!","79316957.000000000000","5.1000000000000000","94.9000000000000000","7.600","2407.0"
"Last Mile","37164152.000000000000","0.00000000000000000000","100.0000000000000000","7.000","6.0"
"My Dear Liar","31177968.000000000000","0.30000000000000000000","99.7000000000000000","7.100","13.0"
"Salt","293503354.00000000","40.3000000000000000","59.7000000000000000","6.414","5461.0"
"Down to Earth","71186502.000000000000","90.2000000000000000","9.8000000000000000","5.542","396.0"
"Father & Soldier","8598322.000000000000","0.00000000000000000000","100.0000000000000000","6.040","225.0"
"The Jacket","21126225.000000000000","29.8000000000000000","70.2000000000000000","6.887","1501.0"
"Believer","39047153.000000000000","0.90000000000000000000","99.1000000000000000","6.900","24.0"
"Big Fat Liar","52970014.000000000000","91.3000000000000000","8.7000000000000000","5.800","805.0"
"Painted Skin","37579689.000000000000","0.00000000000000000000","100.0000000000000000","6.000","151.0"
"Gangs of New York","193772504.000000000000","40.2000000000000000","59.8000000000000000","7.300","6631.0"
"Skyline","66984887.000000000000","31.9000000000000000","68.1000000000000000","5.019","1621.0"
"Because I Said So","69485490.000000000000","61.4000000000000000","38.6000000000000000","5.881","631.0"
"After We Fell","21753705.000000000000","10.0000000000000000","90.0000000000000000","7.100","2583.0"
"Camping 3","24224579.000000000000","0.00000000000000000000","100.0000000000000000","4.726","582.0"
"Spanglish","55470154.000000000000","77.0000000000000000","23.0000000000000000","6.007","1276.0"
"Cado dalle nubi","20123466.000000000000","0.00000000000000000000","100.0000000000000000","6.713","1625.0"
"Hero","76089199.000000000000","0.00000000000000000000","100.0000000000000000","6.800","25.0"
"Holes","71406573.000000000000","94.4000000000000000","5.6000000000000000","6.900","1379.0"
"Annabelle","257047661.00000000","32.8000000000000000","67.2000000000000000","5.800","6123.0"
"Little Man","104003322.000000000000","56.4000000000000000","43.6000000000000000","5.909","1728.0"
"Renfield","26493921.000000000000","65.3000000000000000","34.7000000000000000","6.501","1691.0"
"The Magnificent Seven","162360636.000000000000","57.5000000000000000","42.5000000000000000","6.450","5905.0"
"Must Love Dogs","58231520.000000000000","75.4000000000000000","24.6000000000000000","5.900","460.0"
"Rabbit Without Ears","81744033.000000000000","0.00000000000000000000","100.0000000000000000","6.129","373.0"
"Just Go with It","214945591.00000000","47.9000000000000000","52.1000000000000000","6.698","5720.0"
"Minari","15288578.000000000000","20.3000000000000000","79.7000000000000000","7.335","1613.0"
"Longlegs","126942386.000000000000","58.6000000000000000","41.4000000000000000","6.623","1549.0"
"Love in the Time of Cholera","31575877.000000000000","14.6000000000000000","85.4000000000000000","6.600","378.0"
"The Warlords","42883181.000000000000","0.30000000000000000000","99.7000000000000000","6.800","324.0"
"View from the Top","19526014.000000000000","80.0000000000000000","20.0000000000000000","5.500","550.0"
"Us and Them","209221380.00000000","0.00000000000000000000","100.0000000000000000","7.609","138.0"
"Jug Jugg Jeeyo","11467726.000000000000","9.0000000000000000","91.0000000000000000","6.014","35.0"
"War","40481352.000000000000","55.5000000000000000","44.5000000000000000","6.391","1853.0"
"Earth","108975160.000000000000","29.4000000000000000","70.6000000000000000","7.610","350.0"
"K.G.F: Chapter 2","89123940.000000000000","3.2000000000000000","96.8000000000000000","7.400","153.0"
"Pokémon: Zoroark: Master of Illusions","71143529.000000000000","0.00000000000000000000","100.0000000000000000","6.700","210.0"
"Twilight","407232497.00000000","47.3000000000000000","52.7000000000000000","6.294","13554.0"
"Dickie Roberts: Former Child Star","23769505.000000000000","95.7000000000000000","4.3000000000000000","5.000","195.0"
"Underworld: Blood Wars","81093313.000000000000","37.4000000000000000","62.6000000000000000","5.881","3659.0"
"Paranormal Activity 3","207039844.00000000","50.2000000000000000","49.8000000000000000","5.900","2179.0"
"Greenland","52300000.000000000000","0.00000000000000000000","100.0000000000000000","7.133","4529.0"
"The Roundup","101166707.000000000000","0.80000000000000000000","99.2000000000000000","7.215","312.0"
"Simmba","51329025.000000000000","9.9000000000000000","90.1000000000000000","6.100","79.0"
"Dark Blue","12150301.000000000000","76.1000000000000000","23.9000000000000000","6.200","319.0"
"Sacrifice","29093560.000000000000","0.10000000000000000000","99.9000000000000000","6.000","1.0"
"The Martian","630161890.00000000","36.2000000000000000","63.8000000000000000","7.688","19792.0"
"Call of Heroes","25040561.000000000000","0.00000000000000000000","100.0000000000000000","6.320","86.0"
"Captain Phillips","218791811.00000000","49.0000000000000000","51.0000000000000000","7.545","6920.0"
"The Dictator","179379533.000000000000","33.3000000000000000","66.7000000000000000","6.200","5858.0"
"OSS 117: Cairo, Nest of Spies","23055884.000000000000","1.30000000000000000000","98.7000000000000000","7.261","1722.0"
"Mother's Day","48782670.000000000000","66.6000000000000000","33.4000000000000000","6.000","1262.0"
"Walk Hard: The Dewey Cox Story","20577458.000000000000","89.0000000000000000","11.0000000000000000","6.567","671.0"
"Crying Out Love in the Center of the World","73611055.000000000000","0.00000000000000000000","100.0000000000000000","7.300","48.0"
"Mary Poppins Returns","349537494.00000000","49.2000000000000000","50.8000000000000000","6.510","3304.0"
"Fat Buddies","37496410.000000000000","0.00000000000000000000","100.0000000000000000","5.400","5.0"
"Sex and the City","418765321.00000000","36.5000000000000000","63.5000000000000000","6.574","2116.0"
"Tears for You","25300338.000000000000","0.00000000000000000000","100.0000000000000000","7.000","20.0"
"The Odd Life of Timothy Green","56012642.000000000000","92.6000000000000000","7.4000000000000000","6.990","1173.0"
"Platinum Data","26052718.000000000000","0.00000000000000000000","100.0000000000000000","5.300","32.0"
"Step Up Revolution","140470746.000000000000","25.0000000000000000","75.0000000000000000","6.900","2037.0"
"Skyfall","1108561013.00000000","27.5000000000000000","72.5000000000000000","7.246","15200.0"
"Dawn of the Planet of the Apes","710644566.00000000","29.3000000000000000","70.7000000000000000","7.300","11440.0"
"MaXXXine","22057160.000000000000","68.4000000000000000","31.6000000000000000","6.386","849.0"
"Shazam! Fury of the Gods","134138006.000000000000","43.0000000000000000","57.0000000000000000","6.514","3144.0"
"Nick and Norah's Infinite Playlist","33556631.000000000000","93.8000000000000000","6.2000000000000000","6.452","1179.0"
"American Gangster","269755430.00000000","48.3000000000000000","51.7000000000000000","7.600","5454.0"
"Chronicles of the Ghostly Tribe","106380000.000000000000","0.00000000000000000000","100.0000000000000000","6.000","175.0"
"Warrior","23308615.000000000000","58.6000000000000000","41.4000000000000000","7.845","4565.0"
"Ghostbusters","229147509.00000000","56.0000000000000000","44.0000000000000000","5.356","6420.0"
"Quo vado?","75878701.000000000000","0.00000000000000000000","100.0000000000000000","6.829","2112.0"
"Rocky Balboa","155929020.000000000000","45.1000000000000000","54.9000000000000000","6.871","3469.0"
"Godzilla vs. Kong","470116094.00000000","21.5000000000000000","78.5000000000000000","7.590","10006.0"
"The Cell","104155843.000000000000","58.9000000000000000","41.1000000000000000","6.273","1528.0"
"Late Night","22386555.000000000000","69.2000000000000000","30.8000000000000000","6.403","792.0"
"Sound of Hope: The Story of Possum Trot","11721425.000000000000","99.4000000000000000","0.60000000000000000000","6.800","24.0"
"Nocturnal Animals","30311857.000000000000","35.2000000000000000","64.8000000000000000","7.426","7795.0"
"The Country Bears","18012097.000000000000","94.3000000000000000","5.7000000000000000","4.700","119.0"
"The Vault","8803864.000000000000","0.00000000000000000000","100.0000000000000000","4.840","388.0"
"Wotakoi: Love Is Hard for Otaku","11702371.000000000000","0.00000000000000000000","100.0000000000000000","6.700","53.0"
"The Immature","21858834.000000000000","0.00000000000000000000","100.0000000000000000","6.197","780.0"
"A Cool Fish","118153135.000000000000","0.50000000000000000000","99.5000000000000000","6.918","79.0"
"The Nut Job","120885527.000000000000","53.2000000000000000","46.8000000000000000","5.800","958.0"
"Eternal Sunshine of the Spotless Mind","73182700.000000000000","47.0000000000000000","53.0000000000000000","8.096","15036.0"
